Date/Time, Temperature A, Temperature B, Damper 
03/27/2018 20:28:33, 63.0209, 70.91876, 100
03/27/2018 21:28:34, 63.00702, 70.7104, 100
03/27/2018 22:28:45, 63.04036, 70.57706, 100
03/27/2018 23:28:53, 63.00423, 70.46317, 100
03/28/2018 00:28:56, 62.99869, 70.34093, 100
03/28/2018 01:29:00, 62.99313, 70.12148, 100
03/28/2018 02:29:07, 62.94312, 70.04369, 100
03/28/2018 03:29:07, 62.93479, 69.93812, 100
03/28/2018 04:29:07, 62.92368, 69.77702, 100
03/28/2018 05:29:07, 62.88201, 69.65755, 100
03/28/2018 06:29:08, 62.807, 69.57143, 100
03/28/2018 07:29:11, 62.74866, 69.50198, 100
03/28/2018 08:29:20, 62.807, 69.45476, 100
03/28/2018 09:29:28, 62.83479, 69.41309, 100
03/28/2018 10:29:33, 62.79033, 69.34364, 100
03/28/2018 11:29:35, 62.707, 69.27697, 100
03/28/2018 12:29:46, 62.73199, 69.24084, 100
03/28/2018 13:29:46, 62.69588, 69.19363, 100
03/28/2018 14:29:56, 62.70144, 69.18807, 100
03/28/2018 15:30:04, 62.69311, 69.11306, 100
03/28/2018 16:30:05, 62.63477, 69.14362, 100
03/28/2018 17:30:06, 62.55142, 69.0825, 100
03/28/2018 18:30:14, 62.56809, 69.03528, 100
03/28/2018 19:30:23, 62.5792, 68.91027, 100
03/28/2018 20:30:24, 62.49587, 68.94083, 100
03/28/2018 21:30:25, 62.50143, 68.86304, 100
03/28/2018 22:30:34, 62.48476, 68.8547, 100
03/28/2018 23:30:34, 62.42364, 68.8547, 100
03/29/2018 00:30:34, 62.34863, 68.79359, 100
03/29/2018 01:30:34, 62.34586, 68.7547, 100
03/29/2018 02:30:34, 62.33474, 68.7297, 100
03/29/2018 03:30:35, 62.27919, 68.62413, 100
03/29/2018 04:30:35, 62.26252, 68.61024, 100
03/29/2018 05:30:35, 62.26807, 68.59635, 100
03/29/2018 06:30:35, 62.28196, 68.55469, 100
03/29/2018 07:30:35, 62.2264, 68.55746, 100
03/29/2018 08:30:45, 62.31808, 68.53246, 100
03/29/2018 09:30:51, 62.30141, 68.62968, 100
03/29/2018 10:30:51, 62.25141, 68.58524, 100
03/29/2018 11:31:00, 62.2264, 68.61024, 100
03/29/2018 12:31:01, 62.21529, 68.57135, 100
03/29/2018 13:31:03, 62.17639, 68.54357, 100
03/29/2018 14:31:11, 62.24307, 68.56857, 100
03/29/2018 15:31:15, 62.17918, 68.56024, 100
03/29/2018 16:31:15, 62.17361, 68.53246, 100
03/29/2018 17:31:23, 62.15417, 68.55746, 100
03/29/2018 18:31:32, 62.16251, 68.5908, 100
03/29/2018 19:31:33, 62.17918, 68.57136, 100
03/29/2018 20:31:37, 62.23752, 68.5658, 100
03/29/2018 21:31:43, 62.23475, 68.47968, 100
03/29/2018 22:31:45, 62.2264, 68.48247, 100
03/29/2018 23:31:54, 62.1514, 68.56302, 100
03/30/2018 00:31:54, 62.23196, 68.56302, 100
03/30/2018 01:31:57, 62.23474, 68.56302, 100
03/30/2018 02:32:06, 62.23474, 68.49079, 100
03/30/2018 03:32:11, 62.24308, 68.61579, 100
03/30/2018 04:32:18, 62.23196, 68.62691, 100
03/30/2018 05:32:25, 62.28474, 68.55746, 100
03/30/2018 06:32:33, 62.29308, 68.61301, 100
03/30/2018 07:32:41, 62.28474, 68.6158, 100
03/30/2018 08:32:42, 62.2903, 68.65747, 100
03/30/2018 09:32:45, 62.30141, 68.62135, 100
03/30/2018 10:32:46, 62.31252, 68.61858, 100
03/30/2018 11:32:47, 62.37086, 68.7047, 100
03/30/2018 12:32:51, 62.25696, 68.74915, 100
03/30/2018 13:32:54, 62.36808, 68.66302, 100
03/30/2018 14:33:06, 62.29863, 68.80192, 100
03/30/2018 15:33:12, 62.37641, 68.82137, 100
03/30/2018 16:33:20, 62.33475, 68.86859, 100
03/30/2018 17:33:26, 62.30696, 68.85193, 100
03/30/2018 18:33:30, 62.35141, 68.83526, 100
03/30/2018 19:33:37, 62.34863, 68.84916, 100
03/30/2018 20:33:43, 62.34586, 68.86304, 100
03/30/2018 21:33:44, 62.36252, 68.87694, 100
03/30/2018 22:33:44, 62.2903, 68.88527, 100
03/30/2018 23:33:51, 62.29307, 68.87971, 100
03/31/2018 00:33:59, 62.31252, 68.94361, 100
03/31/2018 01:34:08, 62.30974, 68.93249, 100
03/31/2018 02:34:16, 62.29585, 68.91582, 100
03/31/2018 03:34:23, 62.29586, 68.97694, 100
03/31/2018 04:34:33, 62.28474, 68.97694, 100
03/31/2018 05:34:38, 62.29586, 68.97972, 100
03/31/2018 06:34:43, 62.20417, 68.98528, 100
03/31/2018 07:34:46, 62.20973, 68.87416, 100
03/31/2018 08:34:49, 62.20974, 68.97694, 100
03/31/2018 09:34:51, 62.17917, 68.87415, 100
03/31/2018 10:34:52, 62.29863, 68.96027, 100
03/31/2018 11:35:00, 62.25974, 69.01029, 100
03/31/2018 12:35:06, 62.22363, 69.08529, 100
03/31/2018 13:35:14, 62.17084, 69.0825, 100
03/31/2018 14:35:23, 62.25419, 69.08806, 100
03/31/2018 15:35:28, 62.23196, 69.1464, 100
03/31/2018 16:35:34, 62.17084, 69.11028, 100
03/31/2018 17:35:42, 62.17084, 69.13251, 100
03/31/2018 18:35:49, 62.14862, 69.1964, 100
03/31/2018 19:35:57, 62.0375, 69.26586, 100
03/31/2018 20:36:04, 61.95415, 69.30197, 100
03/31/2018 21:36:11, 61.9486, 69.33253, 100
03/31/2018 22:36:19, 61.93749, 69.39364, 100
03/31/2018 23:36:27, 61.83748, 69.44365, 100
04/01/2018 00:36:33, 61.77915, 69.47142, 100
04/01/2018 01:36:39, 61.75137, 69.52699, 100
04/01/2018 02:36:46, 61.70692, 69.51031, 100
04/01/2018 03:36:53, 61.71525, 69.63533, 100
04/01/2018 04:37:01, 61.69581, 69.62421, 100
04/01/2018 05:37:07, 61.65691, 69.64367, 100
04/01/2018 06:37:16, 61.63746, 69.69643, 100
04/01/2018 07:37:25, 61.59025, 69.72977, 100
04/01/2018 08:37:31, 61.54857, 69.77702, 100
04/01/2018 09:37:38, 61.49023, 69.89646, 100
04/01/2018 10:37:45, 61.49857, 69.94923, 100
04/01/2018 11:37:53, 61.40134, 69.97424, 100
04/01/2018 12:37:58, 61.46522, 70.10204, 100
04/01/2018 13:38:05, 61.343, 70.14092, 100
04/01/2018 14:38:09, 61.20409, 70.13259, 100
04/01/2018 15:38:17, 61.19021, 70.17981, 100
04/01/2018 16:38:24, 61.17077, 70.2187, 100
04/01/2018 17:38:30, 61.14854, 70.34094, 100
04/01/2018 18:38:36, 61.12076, 70.36039, 100
04/01/2018 19:38:44, 61.06242, 70.34372, 100
04/01/2018 20:38:44, 60.99575, 70.35484, 100
04/01/2018 21:38:48, 60.98463, 70.48539, 100
04/01/2018 22:38:52, 60.86796, 70.52151, 100
04/01/2018 23:39:02, 60.80407, 70.55206, 100
04/02/2018 00:39:05, 60.7485, 70.5604, 100
04/02/2018 01:39:06, 60.71239, 70.59097, 100
04/02/2018 02:39:11, 60.68461, 70.62708, 100
04/02/2018 03:39:13, 60.63738, 70.68262, 100
04/02/2018 04:39:17, 60.60961, 70.69096, 100
04/02/2018 05:39:18, 60.4846, 70.7243, 100
04/02/2018 06:39:19, 60.43182, 70.7632, 100
04/02/2018 07:39:25, 60.43459, 70.76041, 100
04/02/2018 08:39:28, 60.38181, 70.81042, 100
04/02/2018 09:39:31, 60.33458, 70.81042, 100
04/02/2018 10:39:34, 60.32902, 70.89375, 100
04/02/2018 11:39:41, 60.33181, 70.92709, 100
04/02/2018 12:39:48, 60.28181, 70.94932, 100
04/02/2018 13:39:55, 60.22347, 70.95488, 100
04/02/2018 14:40:01, 60.19013, 70.97433, 100
04/02/2018 15:40:06, 60.14846, 70.991, 100
04/02/2018 16:40:12, 60.02346, 70.97988, 100
04/02/2018 17:40:17, 59.95122, 71.02433, 100
04/02/2018 18:40:25, 59.99567, 71.06043, 100
04/02/2018 19:40:30, 59.85677, 71.10488, 100
04/02/2018 20:40:29, 59.86788, 71.09932, 100
04/02/2018 21:40:35, 59.84288, 71.12711, 100
04/02/2018 22:40:42, 59.79009, 71.12433, 100
04/02/2018 23:40:51, 59.65953, 71.17712, 100
04/03/2018 00:40:59, 59.60952, 71.1799, 100
04/03/2018 01:41:06, 59.5873, 71.21879, 100
04/03/2018 02:41:14, 59.62063, 71.20767, 100
04/03/2018 03:41:22, 59.55952, 71.21601, 100
04/03/2018 04:41:29, 59.50118, 71.2549, 100
04/03/2018 05:41:34, 59.48174, 71.25768, 100
04/03/2018 06:41:40, 59.40951, 71.2549, 100
04/03/2018 07:41:47, 59.4095, 71.2938, 100
04/03/2018 08:41:56, 59.41228, 71.30212, 100
04/03/2018 09:42:04, 59.36784, 71.32434, 100
04/03/2018 10:42:09, 59.34284, 71.33269, 100
04/03/2018 11:42:14, 59.35673, 71.45491, 100
04/03/2018 12:42:21, 59.30672, 71.46047, 100
04/03/2018 13:42:26, 59.28727, 71.42158, 100
04/03/2018 14:42:35, 59.25672, 71.49104, 100
04/03/2018 15:42:42, 59.26228, 71.47713, 100
04/03/2018 16:42:51, 59.22338, 71.46047, 100
04/03/2018 17:42:59, 59.10671, 71.52715, 100
04/03/2018 18:43:03, 59.08448, 71.56604, 100
04/03/2018 19:43:12, 59.10393, 71.56049, 100
04/03/2018 20:43:19, 59.10671, 71.58826, 100
04/03/2018 21:43:19, 59.03448, 71.51049, 100
04/03/2018 22:43:25, 58.94836, 71.50215, 100
04/03/2018 23:43:32, 58.95114, 71.63825, 100
04/04/2018 00:43:42, 58.92614, 71.62437, 100
04/04/2018 01:43:49, 58.92892, 71.61604, 100
04/04/2018 02:43:57, 58.92058, 71.62714, 100
04/04/2018 03:44:03, 58.90669, 71.6855, 100
04/04/2018 04:44:10, 58.89558, 71.68272, 100
04/04/2018 05:44:14, 58.89837, 71.67438, 100
04/04/2018 06:44:20, 58.88169, 71.57159, 100
04/04/2018 07:44:24, 58.77057, 71.57993, 100
04/04/2018 08:44:33, 58.83724, 71.68827, 100
04/04/2018 09:44:35, 58.84835, 71.69939, 100
04/04/2018 10:44:38, 58.79835, 71.77994, 100
04/04/2018 11:44:46, 58.90947, 71.77994, 100
04/04/2018 12:44:53, 58.84836, 71.77438, 100
04/04/2018 13:44:59, 58.81223, 71.78549, 100
04/04/2018 14:44:58, 58.89003, 71.82161, 100
04/04/2018 15:45:05, 58.83447, 71.81882, 100
04/04/2018 16:45:12, 58.83446, 71.81327, 100
04/04/2018 17:45:20, 58.87891, 71.86885, 100
04/04/2018 18:45:27, 58.77057, 71.75217, 100
04/04/2018 19:45:36, 58.77057, 71.88274, 100
04/04/2018 20:45:36, 58.79835, 71.87719, 100
04/04/2018 21:45:43, 58.80112, 71.88829, 100
04/04/2018 22:45:49, 58.79835, 71.82439, 100
04/04/2018 23:45:57, 58.79279, 71.83272, 100
04/05/2018 00:46:05, 58.85114, 71.87441, 100
04/05/2018 01:46:12, 58.8428, 71.8744, 100
04/05/2018 02:46:21, 58.84557, 71.95496, 100
04/05/2018 03:46:27, 58.83724, 71.94662, 100
04/05/2018 04:46:34, 58.84003, 71.8744, 100
04/05/2018 05:46:44, 58.89558, 71.90774, 100
04/05/2018 06:46:50, 58.79835, 71.89663, 100
04/05/2018 07:46:56, 58.79002, 72.00217, 100
04/05/2018 08:47:05, 58.8928, 72.01328, 100
04/05/2018 09:47:10, 58.92892, 71.9494, 100
04/05/2018 10:47:16, 58.92614, 71.95496, 100
04/05/2018 11:47:20, 58.92892, 71.96051, 100
04/05/2018 12:47:25, 58.97892, 71.95218, 100
04/05/2018 13:47:29, 58.98447, 72.04662, 100
04/05/2018 14:47:33, 58.98447, 72.10497, 100
04/05/2018 15:47:37, 59.04559, 72.10776, 100
04/05/2018 16:47:40, 59.02337, 72.09386, 100
04/05/2018 17:47:46, 59.03725, 72.09664, 100
04/05/2018 18:47:51, 59.04282, 72.09386, 100
04/05/2018 19:47:55, 59.09004, 72.14386, 100
04/05/2018 20:47:55, 59.08726, 72.14108, 100
04/05/2018 21:48:01, 59.1206, 72.14386, 100
04/05/2018 22:48:07, 59.1706, 72.17442, 100
04/05/2018 23:48:09, 59.15394, 72.16886, 100
04/06/2018 00:48:18, 59.2206, 72.17164, 100
04/06/2018 01:48:23, 59.23171, 72.16886, 100
04/06/2018 02:48:26, 59.24282, 72.16608, 100
04/06/2018 03:48:31, 59.29561, 72.17164, 100
04/06/2018 04:48:34, 59.34839, 72.23552, 100
04/06/2018 05:48:40, 59.36784, 72.22441, 100
04/06/2018 06:48:44, 59.47895, 72.21886, 100
04/06/2018 07:48:49, 59.50951, 72.22441, 100
04/06/2018 08:48:53, 59.5623, 72.24108, 100
04/06/2018 09:48:59, 59.54008, 72.23274, 100
04/06/2018 10:49:16, 59.6123, 72.2133, 100
04/06/2018 11:49:22, 59.7012, 72.2522, 100
04/06/2018 12:49:28, 59.7762, 72.2522, 100
04/06/2018 13:49:36, 59.80954, 72.32999, 100
04/06/2018 14:49:43, 59.83732, 72.35221, 100
04/06/2018 15:49:51, 59.85399, 72.35777, 100
04/06/2018 16:49:59, 59.90955, 72.33276, 100
04/06/2018 17:50:05, 59.94011, 72.37444, 100
04/06/2018 18:50:11, 59.98178, 72.44667, 100
04/06/2018 19:50:12, 60.0929, 72.39665, 100
04/06/2018 20:50:17, 60.09012, 72.44667, 100
04/06/2018 21:50:25, 60.15401, 72.34666, 100
04/06/2018 22:50:33, 60.25681, 72.39388, 100
04/06/2018 23:50:37, 60.21236, 72.40777, 100
04/07/2018 00:50:37, 60.26514, 72.40777, 100
04/07/2018 01:50:42, 60.37625, 72.39665, 100
04/07/2018 02:50:49, 60.44015, 72.455, 100
04/07/2018 03:50:50, 60.45682, 72.52722, 100
04/07/2018 04:50:58, 60.50681, 72.48, 100
04/07/2018 05:51:07, 60.56238, 72.52168, 100
04/07/2018 06:51:11, 60.63739, 72.58556, 100
